image;Majority Human;GPT-4o;GPT-4o Explanation
/content/images/upload_s3/fdp_19-09-2021_00:00_video0.jpeg;Review;Social Media Moderation;The image shows a person engaging directly with the camera in a casual manner, likely in a non-studio setting, which aligns with social media content.
/content/images/upload_s3/christlichsozialeunion_18-09-2021_00:00_video9.jpeg;Behind The Scenes;Behind The Scenes;The image shows individuals in a non-public setting, likely preparing for or transitioning between events, which suggests a behind-the-scenes context.
/content/images/upload_s3/afd.bund_13-09-2021_00:00_image0.jpeg;Review;Collage;The image contains a combination of text and a photograph, which is typical of a collage. It includes a question and a response related to the election, overlaid on an image of the German flag and a building.
/content/posts/saskiaesken/2021-09-16_08-41-08_UTC_4.jpg;Review;Behind The Scenes;The image shows a person in a casual setting, possibly preparing or organizing something, which suggests a behind-the-scenes context.
/content/posts/christlichsozialeunion/2021-09-24_17-47-19_UTC_7.jpg;Campaign Event;Campaign Event;The image shows individuals standing at a podium with a backdrop featuring political party logos, indicating a formal setting likely for a speech or announcement.
/content/images/upload_s3/cdu_23-09-2021_00:00_image0.jpeg;Campaign Event;Campaign Event;The image shows a crowd gathered in front of a stage where a political event is taking place, indicating a campaign event.
/content/posts/christlichsozialeunion/2021-09-15_19-36-35_UTC_3.jpg;Campaign Event;Campaign Event;The image shows a politician speaking at a podium with a backdrop featuring the CSU logo, indicating a formal setting for a political speech or event.
/content/posts/armin_laschet/2021-09-15_09-28-48_UTC_2.jpg;Campaign Event;Campaign Event;The image shows a politician speaking at a podium, which suggests a formal setting likely related to a political event.
/content/posts/armin_laschet/2021-09-20_14-07-14_UTC_1.jpg;Campaign Event;Media Work;The image shows a formal setting with a panel of speakers and a backdrop featuring a political party's logo, indicating a press conference or media event.
/content/posts/abaerbock/2021-09-22_19-23-29_UTC_2.jpg;Campaign Event;Campaign Event;The image shows a politician speaking into a microphone, likely at a public event, with people in the background. This setting suggests a political event or rally.
/content/images/upload_s3/nicola_beer_20-09-2021_00:00_image3.jpeg;Campaign Event;Campaign Event;The image shows a stage with a politician speaking at a political event, which fits the context of a campaign event.
/content/images/upload_s3/armin_laschet_19-09-2021_00:00_video1.jpeg;Campaign Event;Campaign Event;The image shows a crowd of people seated at tables in a large tent, indicating a gathering or event. This setting suggests a campaign event where people are likely attending to hear speeches or participate in political activities.
/content/images/upload_s3/fw_bayern_23-09-2021_00:00_video2.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking at a podium with a backdrop, indicating a formal setting typical of a political event.
/content/posts/spdde/2021-09-18_14-42-04_UTC_2.jpg;Campaign Event;Campaign Event;The image shows a politician speaking on stage, which is indicative of a political event context.
/content/posts/cdu/2021-09-15_09-26-42_UTC_1.jpg;Campaign Event;Media Work;The image shows a politician speaking at a podium with a microphone, which suggests a formal setting likely related to a political event or press conference.
/content/posts/cdu/2021-09-19_13-42-10_UTC.jpg;Campaign Event;Campaign Event;The image shows a politician on a stage or designated speaking area, addressing a crowd, which is indicative of a political event.
/content/posts/cdu/2021-09-25_11-00-47_UTC.jpg;Campaign Event;Campaign Event;The image shows a politician speaking at a podium with a backdrop, indicating a formal setting typical of a political event.
/content/images/upload_s3/nicola_beer_22-09-2021_00:00_video2.jpeg;Campaign Event;Collage;The image contains a combination of text and multiple images, including a logo, which fits the criteria for a collage.
/content/images/upload_s3/abaerbock_18-09-2021_00:00_image11.jpeg;Media Work;Behind The Scenes;The image shows a behind-the-scenes setting where a podcast episode is being recorded. It captures a casual interaction in a non-public setting, indicating preparation or informal activities related to media work.
/content/images/upload_s3/cdu_16-09-2021_00:00_video0.jpeg;Social Media Moderation;Collage;The image contains a combination of text and a person, suggesting a focus on a specific topic or message, typical of a collage.
/content/images/upload_s3/cdu_22-09-2021_00:00_video0.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person speaking directly to the camera in a casual manner, likely for social media purposes, without professional broadcasting equipment.
/content/posts/christianlindner/2021-09-26_10-04-07_UTC.jpg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, non-studio setting, likely for social media purposes.
/content/posts/christianlindner/2021-09-24_07-02-09_UTC.jpg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, non-studio setting, likely discussing a topic related to education policy. The presence of text suggests a social media context.
/content/images/upload_s3/die_gruenen_23-09-2021_00:00_video0.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person in a casual setting, engaging directly with the camera in a non-studio environment, which suggests a more informal and personal interaction typical of social media content.
/content/posts/afd.bund/2021-09-18_08-25-44_UTC_8.jpg;Campaign Event;Behind The Scenes;The image shows people from behind, possibly at an event, with a German flag visible. There is no clear indication of a stage or a politician giving a speech, nor is there direct interaction with voters or media work. It seems to capture a moment from an event, possibly behind the scenes.
/content/images/upload_s3/afd.bund_25-09-2021_00:00_image20.jpeg;Campaign Event;Campaign Material;The image shows a person holding a frame with campaign slogans and logos, indicating it is part of campaign materials.
/content/images/upload_s3/fdp_24-09-2021_00:00_video0.jpeg;Campaign Event;Campaign Event;The image shows a public square with people and campaign materials, such as banners and booths, indicating a political event setting.
/content/images/upload_s3/afd.bund_25-09-2021_00:00_video6.jpeg;Campaign Event;Campaign Event;The image shows a gathering of people with political banners in a public space, indicating a political event setting.
/content/images/upload_s3/robert.habeck_22-09-2021_00:00_image16.jpeg;Campaign Event;Campaign Event;The image shows a crowd at an event, with a child on someone's shoulders, indicating a gathering or rally. This aligns with the characteristics of a campaign event.
/content/posts/christianlindner/2021-09-15_18-37-22_UTC_7.jpg;Campaign Event;Campaign Material;The image shows a setup with banners and a tent displaying campaign materials, likely for a political event or information booth.
/content/posts/spdde/2021-09-18_14-42-04_UTC_5.jpg;Campaign Event;Campaign Event;The image shows a crowd or spectators at an event, which aligns with the characteristics of a campaign event.
/content/posts/robert.habeck/2021-09-16_20-45-40_UTC_4.jpg;Campaign Event;Campaign Event;The image shows a crowd or spectators at an event, which aligns with the characteristics of a campaign event.
/content/posts/robert.habeck/2021-09-15_19-03-35_UTC_1.jpg;Campaign Event;Campaign Event;The image shows two children standing by a barrier, possibly at an event. There is no clear indication of a stage or a politician speaking, but the presence of a barrier suggests a public gathering.
/content/images/upload_s3/dielinke_23-09-2021_00:00_video0.jpeg;Campaign Material;Collage;The image primarily contains a combination of text and logos projected onto a building, which is characteristic of campaign materials or promotional content.
/content/images/upload_s3/christlichsozialeunion_18-09-2021_00:00_video11.jpeg;Campaign Material;Campaign Event;The image shows a setting related to a political event, specifically mentioning a 'CSU-Stadiontour,' which suggests a campaign event context.
/content/posts/olafscholz/2021-09-16_19-01-33_UTC_2.jpg;Campaign Material;Individual Voter Contact;The image shows a politician interacting with a person in a costume while marking a sign, which suggests a direct engagement with a specific topic or group, likely in an informal or symbolic manner.
/content/images/upload_s3/afd.bund_17-09-2021_00:00_video2.jpeg;Campaign Material;Campaign Event;The image shows a public square with a campaign van and people, likely preparing for or attending a political event. The presence of campaign materials and the context suggest a campaign event setting.
/content/images/upload_s3/susanne_hennig_wellsow_24-09-2021_00:00_image3.jpeg;Behind The Scenes;Behind The Scenes;The image shows a ticket for a plenary session, which is a behind-the-scenes look at a political event.
/content/images/upload_s3/cdu_14-09-2021_00:00_video2.jpeg;Review;Media Work;The image shows a person in a setting that resembles a formal discussion or interview, possibly in a studio or conference environment, which aligns with media-related activities.
/content/images/upload_s3/spdde_18-09-2021_00:00_video8.jpeg;Behind The Scenes;Behind The Scenes;The image shows people in a casual setting, possibly between events, which suggests a behind-the-scenes context.
/content/images/upload_s3/olafscholz_17-09-2021_00:00_image5.jpeg;Behind The Scenes;Behind The Scenes;The image shows a person in a candid, informal setting, likely between events, which suggests a behind-the-scenes context.
/content/posts/markus.soeder/2021-09-14_07-32-45_UTC_1.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a classroom setting, which suggests a direct engagement with individuals in a non-stage environment.
/content/posts/abaerbock/2021-09-25_15-05-02_UTC_1.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in an informal setting, likely engaging with voters.
/content/posts/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg;Individual Voter Contact;Campaign Event;The image shows a group of people, including a politician, interacting with a crowd. This setting suggests a public gathering or event where the politician is engaging with attendees.
/content/posts/spdde/2021-09-24_20-19-17_UTC_1.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a crowd, which fits the description of off-stage interaction with voters.
/content/images/upload_s3/nicola_beer_24-09-2021_00:00_video0.jpeg;Individual Voter Contact;Social Media Moderation;The image shows a group of people posing in front of a building with text overlay discussing climate policy and the automotive industry. It appears to be a casual, improvised setting without professional broadcasting equipment.
/content/images/upload_s3/abaerbock_23-09-2021_00:00_image6.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people off-stage, which fits the criteria for Individual Voter Contact.
/content/images/upload_s3/nicola_beer_26-09-2021_00:00_video1.jpeg;Individual Voter Contact;Social Media Moderation;The image shows two people interacting in a casual, outdoor setting without any professional broadcasting equipment visible. This suggests a more informal, improvised interaction typical of social media content.
/content/posts/cdu/2021-09-21_18-48-32_UTC_1.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a public setting, likely engaging with voters.
/content/posts/christianlindner/2021-09-17_16-42-20_UTC_1.jpg;Individual Voter Contact;Campaign Event;The image shows a politician in front of a crowd, indicating a public gathering or event.
/content/images/upload_s3/olafscholz_23-09-2021_00:00_image4.jpeg;Campaign Event;Campaign Event;The image shows a politician on stage, likely at a campaign event, interacting with another person. The presence of a stage and the context of a political event suggest it is part of a campaign event.
/content/posts/fw_bayern/2021-09-24_05-33-37_UTC.jpg;Campaign Event;Campaign Event;The image shows a politician speaking at a podium with a microphone, which suggests a formal setting for delivering a speech or presentation. The background includes a logo, indicating an organized event.
/content/posts/robert.habeck/2021-09-15_08-15-16_UTC_1.jpg;Campaign Event;Campaign Event;The image shows a politician holding a microphone with a crowd in the background, indicating a public event setting.
/content/images/upload_s3/abaerbock_22-09-2021_00:00_image14.jpeg;Campaign Event;Campaign Event;The image shows a stage with people seated in a discussion format, indicating a formal event setting. This aligns with a political event context.
/content/images/upload_s3/fdp_20-09-2021_00:00_image7.jpeg;Campaign Event;Campaign Event;The image shows individuals on a stage, which is indicative of a political event context. This aligns with the characteristics of a campaign event.
/content/images/upload_s3/die_gruenen_13-09-2021_00:00_video9.jpeg;Collage;Collage;The image contains a combination of text and images, likely used for promotional or informational purposes, without depicting a real-world event.
/content/images/upload_s3/abaerbock_22-09-2021_00:00_video2.jpeg;Media Work;Behind The Scenes;The image shows people preparing for a livestream event, likely indicating a behind-the-scenes view before a media-related activity.
/content/images/upload_s3/christianlindner_20-09-2021_00:00_image5.jpeg;Media Work;Collage;The image is a promotional graphic for a TV show, featuring a combination of text, images, and logos, which does not document a real-world event.
/content/posts/armin_laschet/2021-09-22_09-18-33_UTC_1.jpg;Campaign Event;Campaign Event;The image shows a politician on a stage with others, likely in a formal event setting, which aligns with a campaign event context.
/content/images/upload_s3/olafscholz_17-09-2021_00:00_video9.jpeg;Campaign Event;Behind The Scenes;The image shows a politician in a room with people, likely in a meeting or informal gathering, which does not fit the criteria for a stage or designated speaking area. It appears to be a behind-the-scenes moment rather than a formal event.
/content/posts/markus.soeder/2021-09-16_15-50-02_UTC_1.jpg;Individual Voter Contact;Behind The Scenes;The image shows a politician interacting with animals in a farm setting, which is not directly related to a campaign event, media work, or social media moderation. It appears to be an informal, behind-the-scenes moment.
/content/images/upload_s3/fw_bayern_17-09-2021_00:00_video2.jpeg;Individual Voter Contact;Behind The Scenes;The image shows a group of people, including a politician, walking outdoors in a casual setting. This suggests an informal or behind-the-scenes moment rather than a formal event or media work.
/content/images/upload_s3/cdu_23-09-2021_00:00_image3.jpeg;Individual Voter Contact;Campaign Event;The image shows a group of people gathered together, likely at a political event or meeting. There is no stage or designated speaking area visible, and it appears to be a more informal gathering.
/content/posts/susanne_hennig_wellsow/2021-09-24_17-21-09_UTC_6.jpg;Individual Voter Contact;Social Media Moderation;The image shows two people posing casually for the camera, suggesting a direct interaction in a non-studio setting.
/content/posts/abaerbock/2021-09-22_19-23-29_UTC_4.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people off-stage, which fits the criteria for Individual Voter Contact.
/content/images/upload_s3/olafscholz_23-09-2021_00:00_video0.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in an informal setting, likely off-stage, which aligns with the criteria for individual voter contact.
/content/posts/saskiaesken/2021-09-22_05-15-14_UTC.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a group of people standing together in front of a building, likely posing for a photo. There is no indication of a stage, speech, or media work setting. It does not appear to be a behind-the-scenes moment or involve campaign materials.
/content/images/upload_s3/abaerbock_24-09-2021_00:00_image1.jpeg;Individual Voter Contact;Behind The Scenes;The image shows an indoor setting with informational displays and people engaging with the content, suggesting a behind-the-scenes or informal event setup.
/content/images/upload_s3/cdu_23-09-2021_00:00_video4.jpeg;Individual Voter Contact;Behind The Scenes;The image shows a politician in a non-public setting, possibly preparing for or concluding an event, which aligns with a behind-the-scenes context.
/content/posts/armin_laschet/2021-09-16_15-01-25_UTC.jpg;Collage;Collage;The image contains a combination of text and a photograph, which is typical of a collage. It includes a quote and a name, suggesting it is designed for promotional or informational purposes.
/content/images/upload_s3/armin_laschet_25-09-2021_00:00_image1.jpeg;Media Work;Collage;The image contains a combination of text, logos, and a picture, which suggests it is a promotional or informational graphic rather than a photograph documenting a real-world event.
/content/images/upload_s3/armin_laschet_26-09-2021_00:00_video1.jpeg;Media Work;Campaign Event;The image shows a politician speaking at a podium with a backdrop featuring the party's logo, indicating a formal setting for a political event.
/content/images/upload_s3/engin_eroglu__17-09-2021_00:00_image5.jpeg;Collage;Media Work;The image is a combination of text and a map, likely from a media source, discussing nuclear energy in the EU.
/content/images/upload_s3/armin_laschet_24-09-2021_00:00_video17.jpeg;Media Work;Collage;The image is a promotional graphic for a TV program, featuring a combination of text and a portrait, indicating an upcoming appearance on ZDF-Morgenmagazin.
/content/images/upload_s3/spdde_20-09-2021_00:00_image0.jpeg;Collage;Collage;The image contains a combination of text, a countdown timer, and a photograph of a politician, which is typical of promotional or informational content rather than a real-world event documentation.
/content/images/upload_s3/armin_laschet_13-09-2021_00:00_video6.jpeg;Collage;Media Work;The image is a promotional graphic for a TV program, featuring a combination of text and a picture of a politician, indicating an upcoming media appearance.
/content/images/upload_s3/armin_laschet_14-09-2021_00:00_video2.jpeg;Media Work;Collage;The image primarily contains a combination of text and a picture, promoting a podcast interview.
/content/images/upload_s3/fdp_18-09-2021_00:00_video4.jpeg;Collage;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting. It appears to be part of a social media interaction, possibly addressing a question or comment.
/content/images/upload_s3/fw_bayern_25-09-2021_00:00_video0.jpeg;Media Work;Media Work;The image is a screenshot of a newspaper featuring campaign content, which fits the criteria for media work.
/content/images/upload_s3/die_gruenen_23-09-2021_00:00_video9.jpeg;Collage;Collage;The image is a combination of text and a photograph, which fits the criteria for a collage.
/content/images/upload_s3/fdp_20-09-2021_00:00_video4.jpeg;Collage;Collage;The image primarily contains text on a solid background, which is typical of a collage format used in campaign materials.
/content/images/upload_s3/grey_gor_22-09-2021_00:00_video0.jpeg;Collage;Collage;The image primarily contains a combination of text, images, and logos, and it appears to be a promotional graphic rather than a photograph documenting a real-world event.
/content/images/upload_s3/nicola_beer_24-09-2021_00:00_video5.jpeg;Collage;Campaign Event;The image shows a politician speaking in a designated area with a microphone, indicating a formal political event.
/content/images/upload_s3/fdp_20-09-2021_00:00_video3.jpeg;Collage;Collage;The image primarily contains a combination of text and graphics, without depicting real-world events or interactions.
/content/images/upload_s3/engin_eroglu__14-09-2021_00:00_image0.jpeg;Media Work;Media Work;The image is a screenshot of a newspaper article with additional text overlay, indicating it is a media-related post.
/content/posts/christlichsozialeunion/2021-09-16_09-33-33_UTC.jpg;Collage;Social Media Moderation;The image features a person in a casual setting, possibly engaging with the camera, and includes a logo, suggesting a more informal communication style typical of social media content.
/content/posts/markus.soeder/2021-09-24_09-12-12_UTC.jpg;Collage;Collage;The image contains a combination of text, images, and logos, which is characteristic of a collage. It is not a screenshot of an online newspaper or a still from a TV interview.
/content/images/upload_s3/cdu_26-09-2021_00:00_video16.jpeg;Collage;Review;The image is a blank screen with a YouTube link, which does not fit any of the predefined categories related to the 2021 German federal election campaign.
/content/images/upload_s3/dielinke_17-09-2021_00:00_video2.jpeg;Collage;Collage;The image contains a combination of text, images, and logos, which fits the criteria for a collage.
/content/images/upload_s3/fw_bayern_26-09-2021_00:00_image0.jpeg;Collage;Collage;The image primarily contains a combination of text and images, including a logo and a link to a video, which fits the criteria for a collage.
/content/images/upload_s3/grey_gor_25-09-2021_00:00_video0.jpeg;Collage;Collage;The image primarily contains a combination of text, images, and logos, which fits the criteria for a collage.
/content/posts/die_gruenen/2021-09-25_13-20-51_UTC_3.jpg;Collage;Social Media Moderation;The image shows a person speaking directly to the camera in a casual manner, likely for a social media post or informal video, without professional broadcasting equipment.
/content/images/upload_s3/die_gruenen_14-09-2021_00:00_video0.jpeg;Collage;Collage;The image primarily contains text and a hashtag, indicating a combination of text and images without documenting a real-world event.
/content/images/upload_s3/olafscholz_20-09-2021_00:00_image2.jpeg;Media Work;Collage;The image contains a combination of text, a logo, and a picture, promoting a TV event featuring a politician. It is not a screenshot of an online newspaper or a still from a TV interview.
/content/posts/christianlindner/2021-09-22_20-20-19_UTC_6.jpg;Campaign Event;Campaign Event;The image shows a crowd of people at an event with a stage in the background, indicating a political gathering or rally.
/content/images/upload_s3/cdu_17-09-2021_00:00_video1.jpeg;Campaign Event;Campaign Event;The image shows a crowd gathered around a politician, indicating a public gathering or rally. This setting aligns with the characteristics of a campaign event.
/content/images/upload_s3/fw_bayern_14-09-2021_00:00_image0.jpeg;Campaign Material;Campaign Material;The image shows individuals holding campaign posters for 'Freie Wähler,' which are real campaign materials.
/content/images/upload_s3/spdde_26-09-2021_00:00_video4.jpeg;Campaign Material;Campaign Material;The image shows a campaign booth with materials and people engaging with the public, which is typical of campaign materials.
/content/images/upload_s3/fw_bayern_16-09-2021_00:00_video2.jpeg;Campaign Event;Campaign Event;The image shows a group of people gathered together, likely for a meeting or event, but it does not depict a stage or a politician giving a speech. It appears to be more of a formal group photo rather than a behind-the-scenes moment or individual voter contact.
/content/images/upload_s3/fdp_17-09-2021_00:00_image1.jpeg;Media Work;Media Work;The image shows a person being interviewed with professional broadcasting equipment visible, indicating a media setting.
/content/posts/armin_laschet/2021-09-21_11-03-21_UTC_4.jpg;Media Work;Media Work;The image shows a politician speaking at a podium with a backdrop that includes official logos, indicating a formal setting such as a press conference or media event.
/content/posts/afd.bund/2021-09-25_07-00-43_UTC.jpg;Media Work;Media Work;The image shows a person speaking in front of a backdrop with a logo, likely in a media or press conference setting, which aligns with the characteristics of media work.
/content/images/upload_s3/abaerbock_20-09-2021_00:00_video1.jpeg;Individual Voter Contact;Behind The Scenes;The image shows a behind-the-scenes setting with people interacting in a casual manner, likely away from the main event or stage.
/content/images/upload_s3/cdu_19-09-2021_00:00_image0.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a casual setting, likely taking a photo with them, which fits the context of engaging with voters.
/content/images/upload_s3/christianlindner_25-09-2021_00:00_image5.jpeg;Individual Voter Contact;Behind The Scenes;The image shows people in a casual setting, likely during a break or informal gathering, which suggests a behind-the-scenes context.
/content/images/upload_s3/abaerbock_25-09-2021_00:00_image5.jpeg;Individual Voter Contact;Social Media Moderation;The image shows people interacting in a casual outdoor setting, possibly related to a climate change event, with a text overlay expressing gratitude. It does not depict a formal event, media work, or campaign material.
/content/images/upload_s3/robert.habeck_20-09-2021_00:00_image1.jpeg;Media Work;Media Work;The image shows a group of people, including photographers, at what appears to be a formal event. This setting suggests a press conference or similar event, which aligns with the 'Media Work' category.
/content/images/upload_s3/die_gruenen_13-09-2021_00:00_video1.jpeg;Campaign Event;Campaign Event;The image shows a stage with a person speaking at a political event, which fits the criteria for a campaign event.
/content/images/upload_s3/christlichsozialeunion_25-09-2021_00:00_video10.jpeg;Campaign Event;Collage;The image shows logos and text related to a political event, but it does not appear to be a screenshot of an online newspaper or a still from a TV interview. It combines text and logos, fitting the criteria for a collage.
/content/posts/cdu/2021-09-24_19-39-33_UTC_7.jpg;Campaign Event;Campaign Event;The image shows a person holding a sign with a political message at an event, with people in the background. This indicates it is part of a political gathering or rally.
/content/images/upload_s3/nicola_beer_20-09-2021_00:00_video3.jpeg;Campaign Event;Campaign Event;The image shows a large indoor event with a stage and audience, indicating a formal gathering or conference. This setting aligns with a political event context.
/content/images/upload_s3/robert.habeck_25-09-2021_00:00_image0.jpeg;Campaign Event;Campaign Event;The image shows a person speaking to a crowd, indicating a political event context.
/content/images/upload_s3/cdu_26-09-2021_00:00_video2.jpeg;Campaign Event;Campaign Event;The image shows a stage setup for a political event with people holding signs, indicating a rally or gathering.
/content/posts/fdp/2021-09-21_13-31-22_UTC.jpg;Campaign Event;Media Work;The image contains a combination of text and a photograph of a politician speaking, which suggests it is a still from a media event or similar context.
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video43.jpeg;Campaign Event;Campaign Event;The image shows a stage setup with a screen displaying a political message, indicating a public event context.
/content/images/upload_s3/robert.habeck_15-09-2021_00:00_video0.jpeg;Campaign Event;Campaign Event;The image shows a stage with a person speaking at a political event, which fits the criteria for a campaign event.
/content/images/upload_s3/afd.bund_17-09-2021_00:00_image6.jpeg;Campaign Event;Campaign Event;The image shows a person speaking at a podium on a stage, which is indicative of a political event or rally.
/content/images/upload_s3/robert.habeck_25-09-2021_00:00_image15.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking to a crowd, indicating a public event. The presence of an audience and the context of a political gathering suggest it is a campaign event.
/content/images/upload_s3/abaerbock_18-09-2021_00:00_image15.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking to a crowd at an event, with a stage and audience visible. This fits the criteria for a campaign event.
/content/images/upload_s3/robert.habeck_17-09-2021_00:00_image5.jpeg;Campaign Event;Campaign Event;The image shows a person recording a speaker on stage with a phone, indicating a political event context.
/content/images/upload_s3/fdp_20-09-2021_00:00_image5.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking at a podium with a large backdrop, indicating a formal setting for a speech or presentation, which is characteristic of a campaign event.
/content/images/upload_s3/christlichsozialeunion_24-09-2021_00:00_video8.jpeg;Campaign Event;Media Work;The image shows a TV studio setup for a broadcast related to the federal election, indicating a media-related context.
/content/images/upload_s3/fdp_23-09-2021_00:00_image0.jpeg;Campaign Event;Campaign Event;The image shows a crowd gathered in front of a stage, indicating a political event. The presence of a speaker and the audience suggests it is a campaign event.
/content/images/upload_s3/armin_laschet_19-09-2021_00:00_image2.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking to a large audience in a tent, indicating a formal setting with a stage and audience, typical of a political event.
/content/images/upload_s3/christianlindner_22-09-2021_00:00_image5.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking on a stage with a microphone, indicating a formal setting typical of a political event. The presence of a crowd further supports this context.
/content/images/upload_s3/cdu_21-09-2021_00:00_video0.jpeg;Media Work;Media Work;The image shows a setting with professional broadcasting equipment, indicating a press conference or media event.
/content/images/upload_s3/dielinke_21-09-2021_00:00_video0.jpeg;Media Work;Media Work;The image shows a setting with a camera capturing a press conference, which aligns with media-related activities.
/content/posts/cdu/2021-09-20_19-55-34_UTC.jpg;Media Work;Media Work;The image shows a person with a microphone headset, possibly in a studio or media setting, suggesting a professional environment.
/content/images/upload_s3/abaerbock_20-09-2021_00:00_image4.jpeg;Media Work;Media Work;The image shows a person speaking in what appears to be a formal setting, possibly a debate or interview, with text overlay. This suggests a media-related context.
/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video2.jpeg;Media Work;Media Work;The image shows an 'ON AIR' sign, indicating a media-related setting, likely a studio or broadcast environment.
/content/posts/christlichsozialeunion/2021-09-17_18-58-42_UTC.jpg;Social Media Moderation;Social Media Moderation;The image shows two people engaging directly with the camera in a casual manner, likely in a non-studio setting, without professional broadcasting equipment visible.
/content/images/upload_s3/christlichsozialeunion_16-09-2021_00:00_video5.jpeg;Social Media Moderation;Social Media Moderation;The image shows two people standing in front of a campaign backdrop, likely engaging in a casual conversation or interaction. It does not appear to be a formal media work setting or a campaign event stage.
/content/posts/olafscholz/2021-09-18_16-51-02_UTC.jpg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual manner, likely in a non-studio setting.
/content/posts/cdu/2021-09-22_17-17-37_UTC.jpg;Social Media Moderation;Social Media Moderation;The image shows a person in a suit and mask, sitting in a non-studio setting, likely engaging directly with the camera in a casual manner. There is no indication of professional broadcasting equipment or a polished appearance.
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video13.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting, which suggests a less polished appearance typical of social media content.
/content/images/upload_s3/cdu_20-09-2021_00:00_video30.jpeg;Social Media Moderation;Social Media Moderation;The image shows people engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting.
/content/images/upload_s3/fdp_18-09-2021_00:00_video0.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment, and with a less polished appearance.
/content/images/upload_s3/die_gruenen_23-09-2021_00:00_video1.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment, and with a less polished appearance.
/content/images/upload_s3/olafscholz_17-09-2021_00:00_video6.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual manner, likely in a non-studio setting, which aligns with social media interaction.
/content/images/upload_s3/nicola_beer_20-09-2021_00:00_video8.jpeg;Campaign Event;Campaign Event;The image shows a large indoor event with people seated at tables, likely indicating a conference or meeting setting. The presence of text and a 'live' indicator suggests a formal gathering, possibly a party congress or similar event.
/content/images/upload_s3/nicola_beer_20-09-2021_00:00_image11.jpeg;Campaign Event;Campaign Event;The image shows a large audience seated at tables, likely attending a conference or formal event, with a screen displaying a speaker. This setting suggests a formal gathering, possibly a conference or meeting.
/content/posts/atesgurpinar/2021-09-19_08-42-11_UTC_7.jpg;Campaign Event;Campaign Event;The image shows a crowd gathered in front of a stage with a political banner, indicating a political event context.
/content/posts/abaerbock/2021-09-15_13-20-23_UTC_8.jpg;Campaign Event;Campaign Event;The image shows a crowd of people, some holding a European Union flag, and a person speaking with a microphone, indicating a public gathering or rally.
/content/images/upload_s3/nicola_beer_22-09-2021_00:00_video6.jpeg;Campaign Event;Campaign Event;The image shows a group of people seated in a room, likely attending a discussion or presentation related to European politics. This setting suggests a formal event, possibly a campaign-related meeting or seminar.
/content/images/upload_s3/nicola_beer_20-09-2021_00:00_video9.jpeg;Campaign Event;Campaign Event;The image shows a large event with a stage and audience, indicating a formal political gathering.
/content/posts/abaerbock/2021-09-17_19-48-04_UTC_6.jpg;Campaign Event;Behind The Scenes;The image shows a person in a candid moment, possibly during a break or informal interaction at an event, with a crowd in the background. This suggests a behind-the-scenes context.
/content/images/upload_s3/nicola_beer_23-09-2021_00:00_image0.jpeg;Campaign Event;Social Media Moderation;The image shows a person speaking in a casual setting with a small group, likely in a non-studio environment. This suggests a more informal, direct engagement with the audience, typical of social media content.
/content/posts/robert.habeck/2021-09-15_19-03-35_UTC_6.jpg;Campaign Event;Review;The image shows a person taking a photo, which does not clearly fit into any specific category related to campaign activities, events, or materials. It lacks context to determine if it's part of a campaign event or other category.
